#Digilent WaveForms Logger
#Device Name: Discovery
#Serial Number: SN:210244705107
#Date Time: 2018-05-30 17:11:50.061

Time (s),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
24.800000000000001,0.98011279245812899,0.97981875875731539,-0.0053525439821122773,0.0060119186607216326,0.0027374146384287869
24.899999999999999,0.97484183631612231,0.97453901719855474,-0.0055072943985202006,0.0061827567154189517,0.0028100158380486586
25,0.98491369218424885,0.9846010699826947,-0.0055413481113230209,0.0062198407033796452,0.0028248680472815831
25.100000000000001,1.0162802054257005,1.0159876032956501,-0.0061616429559217187,0.0067982900869158966,0.002872438718162004
25.199999999999999,1.0296892270349565,1.0293939076053826,-0.005889644313154683,0.0065982624773937536,0.0029747533654244929
25.300000000000001,1.0165905462082432,1.0162824073832684,-0.0059793047215470022,0.0066522761026206042,0.002915594689318241
25.399999999999999,0.98866413969272149,0.98833384889877041,-0.0061478490469383112,0.0067872203316153715,0.0028758150020386083
25.5,0.97897538864809275,0.97865062481675913,-0.0059607691563504971,0.0065934367426318504,0.0028182688203550041
25.600000000000001,0.98808755185585018,0.98777535298993013,-0.0058357618561881404,0.0064754659074549373,0.0028063396580722093
25.699999999999999,0.98215988358662909,0.98182429915637603,-0.0061668156717905025,0.0067915751262510793,0.0028453254938001632
25.800000000000001,0.9746948750752138,0.97435629068908935,-0.0061495732855612589,0.0067943203714430564,0.0028888644335302487
25.899999999999999,0.97480777813552288,0.97448538173989774,-0.0063901045734598046,0.0069868726528869596,0.0028254120067529652
26,0.99666634983052849,0.99632106137801613,-0.0058055876802869597,0.0064885435044044351,0.0028976453363118819
26.100000000000001,1.0243080023871842,1.0239941054235389,-0.0059232669663017981,0.0066053318356374645,0.0029232374355844448
26.199999999999999,1.0267115978723373,1.0263823338047235,-0.0056327327583382773,0.0063450488713972337,0.0029209530728103424
26.300000000000001,0.99337340841864419,0.9930450805226031,-0.0057978286064837379,0.0064543110473959959,0.0028360737907141345
26.399999999999999,0.97860047724403032,0.97824579712740012,-0.006143969510036709,0.006751744749013272,0.0027995885082572466
26.5,0.98784582815988009,0.98750609232544684,-0.0060293076416119496,0.0066695460518688488,0.0028513670231658989
26.600000000000001,0.98379465588413662,0.98345126083087864,-0.0061676777911020041,0.0067946757637040471,0.0028508541525326184
26.699999999999999,0.97680339229215551,0.9764692688843708,-0.0060637924140704959,0.0066867545483201519,0.0028183519915968122
26.800000000000001,0.97460669939043776,0.9742581898004572,-0.0060504295647427963,0.0066762793459299091,0.0028222345733432074
26.899999999999999,0.99471861748405466,0.99435463096180066,-0.0061905239528557768,0.0068286854886965009,0.0028824223654160628
27,1.0249744291024605,1.0246338499425898,-0.0064983005470486141,0.007140113832085365,0.0029586002662341918
27.100000000000001,1.0235674004053585,1.0232319797106122,-0.0064293310021314573,0.0070571293769643613,0.0029097728276004891
27.199999999999999,1.0019079051536086,1.0015551196038583,-0.0062612177363958665,0.00687969063069265,0.0028508412147080493
27.300000000000001,0.98029152693093291,0.97994710871479096,-0.0062405268729207319,0.0068532886247451011,0.0028325587941668679
27.399999999999999,0.9776358235897733,0.97729787527752221,-0.0058086050978770455,0.0064409648397751717,0.0027831878995381427
27.5,0.98518982753213091,0.98484256551055038,-0.005961200216006257,0.0066011473543985781,0.002835355071092407
27.600000000000001,0.97815849821551748,0.97782806328387428,-0.0069470336486658719,0.007528202166146092,0.0029004398526200638
27.699999999999999,0.97478534230356706,0.97444026701417263,-0.0070362629974024468,0.0076081858495190453,0.00289404473915
27.800000000000001,0.97879000101702562,0.97845903346195351,-0.0064914035925568792,0.0070926930209489992,0.0028579667051864079
27.899999999999999,0.99393636254510354,0.99361166757235475,-0.006227595083248781,0.0068684725536120568,0.0028970631161256304
28,1.0230908938408405,1.0227739742744519,-0.0060400841330052607,0.0067278245599375281,0.0029632763920221148
28.100000000000001,1.0275940156609253,1.0272895007036864,-0.0062069042197736317,0.0068726601422039605,0.0029508977340451633
28.199999999999999,1.0081932772417721,1.0078486643244675,-0.0060685340702836005,0.0067290995210288161,0.0029075203527604288
28.300000000000001,0.97607341562321703,0.97573309625167048,-0.0057754135043856141,0.0064260017344743665,0.0028174628914726567
28.399999999999999,0.98539267401454822,0.98506088626986521,-0.0055529867220277928,0.0062296968225518555,0.0028237317446763617
28.5,0.98285157852989746,0.98251296637430841,-0.005551262483404879,0.0062116688810150353,0.0027871697342840788
28.600000000000001,0.97756662678308159,0.97725224113676012,-0.0058844715972859295,0.0065158459214949048,0.0027980782857875597
28.699999999999999,0.97575375222307958,0.97543918483259251,-0.0062474238274125016,0.006888447003449703,0.002901792142799434
28.800000000000001,0.98601418652228523,0.9856938525047606,-0.0063474296675423234,0.0069778356464823147,0.0028983317485960598
28.899999999999999,1.0171324478038108,1.0168421411929409,-0.0062801843612481211,0.0069102499075605461,0.0028828524370270938
29,1.0391818853432018,1.0388789702120775,-0.0060370667154151219,0.0067330419022388855,0.0029812210134322701
29.100000000000001,1.0344873954311209,1.0341917384987329,-0.0062375094553306261,0.0069099297144491834,0.0029733153975463476
29.199999999999999,1.0058287050644557,1.0055372525660136,-0.0063913977524270183,0.0070243005111895081,0.002913903300002383
29.300000000000001,0.9810154665569687,0.98071149059172069,-0.0064814892204750644,0.0070856866445405077,0.0028630844747372861
29.399999999999999,0.98751057622514427,0.98719032428357634,-0.0062069042197736143,0.006829111558124038,0.0028480001193569352
29.5,0.97861960979776075,0.97832093041693047,-0.0065530451233266271,0.0071601631104014031,0.002885400384556004
29.600000000000001,0.97877874283984623,0.97846574401370034,-0.0065802018816377072,0.0071833784140416445,0.0028812963464743464
29.699999999999999,0.99721258197046325,0.99692378760039202,-0.0059525790228916464,0.0066100481165156655,0.0028739413840372778
29.800000000000001,1.030082729886945,1.0298035425932155,-0.0063663962923945962,0.0070313861227139342,0.0029848599724068754
29.899999999999999,1.0354193846176039,1.0351430831964394,-0.0067297795821768414,0.0073456215881730182,0.0029441846565637841
30,1.0224361154112356,1.022149073626772,-0.0070384182956811196,0.007632773549802946,0.0029529476726802939
30.100000000000001,0.9924574237141699,0.9921497435611355,-0.0064724369677046766,0.0070730451833810127,0.0028522846746487545
30.199999999999999,0.98450410704006952,0.98421062227873879,-0.0071276476444176754,0.007686167762658928,0.0028764238096565934
30.300000000000001,0.986698034547972,0.98638726922162345,-0.0067978870077825028,0.0073822414084928501,0.0028785795876931446
30.399999999999999,0.97675893837021721,0.97645378723339327,-0.006525888365015481,0.007118078618934153,0.0028425031702143944
30.5,0.97221903886797389,0.97192676973028769,-0.0065125255156877641,0.0071135906201267498,0.0028618495624800214
30.600000000000001,0.98764913056308257,0.98736276100002585,-0.0063482917868538371,0.0069778001860517271,0.0028963575099470091
30.699999999999999,1.0234316958409573,1.0231368570654902,-0.0067043470624886178,0.0073091210105123965,0.0029111819613362685
30.800000000000001,1.0421687389660781,1.0418901424328357,-0.0062396647536093214,0.0069150150918351038,0.0029806068984138336
30.899999999999999,1.0254213454570751,1.0251262060797435,-0.0064659710728686955,0.0071077632217223172,0.0029515277570929671
31,0.98935795839132068,0.98907067122567982,-0.0069319465607152551,0.0075116736142260849,0.0028936754078582108
31.100000000000001,0.97573732666566659,0.97543812548262643,-0.0068328028398968212,0.0074237586844271069,0.0029025847714925354
31.199999999999999,0.98162924181213385,0.98132622272159697,-0.0063672584117059972,0.0069706902140640051,0.0028369953082447493
31.300000000000001,0.97124901639430217,0.97096247940949132,-0.0066069275802931367,0.0071960730390176492,0.0028516618192968007
31.399999999999999,0.9697836078566352,0.96948309196025684,-0.0064892482942782159,0.0070881646375729147,0.0028516196283063211
31.5,0.98999607016930635,0.98971456253130241,-0.0065099391577533973,0.0071241721847911344,0.0028938765490078631
31.600000000000001,1.0362300750126048,1.0359625634342067,-0.0062819085998710176,0.0069361226512882892,0.0029406498901735534
31.699999999999999,1.0433867172554674,1.0431050427217188,-0.0067103818976689119,0.0073560079845042337,0.003013574000339921
31.800000000000001,1.0234983889763587,1.0232058063055258,-0.0069772078245671264,0.0075780424950667525,0.0029572451758065762
31.899999999999999,0.98919013320787219,0.98887973271041396,-0.007250499646301381,0.0078000562082205897,0.0028759575327839664
32,0.97316734288141471,0.97282779701717825,-0.0066336532789485116,0.0072266713460966995,0.0028669535955759304
32.100000000000001,0.98429283504323251,0.98397608335217834,-0.0064952831294584823,0.0071018657141206738,0.0028718972282398064
32.200000000000003,0.97809782985272875,0.97778169036324647,-0.0068733224475356503,0.0074434902071354187,0.0028570938024360579
32.299999999999997,0.97116800622446953,0.97086875943788686,-0.0072776564046125097,0.0078231237802025757,0.0028700144488780178
32.399999999999999,0.97154927783631451,0.97124630992230221,-0.0074414590737907323,0.0079631534830216424,0.0028348721747633969
32.5,0.99711249051852868,0.99681911329426431,-0.0069190147710432512,0.0075107491719450439,0.002922086193450274
32.600000000000001,1.031216590752255,1.0309198108500364,-0.0068422861523229576,0.0074430509255328306,0.0029295268030519969
32.700000000000003,1.0259321653888176,1.0256252846238174,-0.0066901220938494661,0.0073176924541988615,0.0029649433761239383
32.799999999999997,0.98701462363556847,0.9867008120711962,-0.0068582353595850369,0.0074382419119610171,0.0028795920706562398
32.899999999999999,0.97421385156046636,0.97390720483528037,-0.0068651323140767337,0.0074285559580033415,0.0028378516401324646
33,0.98569387163769306,0.98538930857448936,-0.0066155487734077777,0.0072269691000332896,0.0029092261513148322
33.100000000000001,0.97886618077290022,0.97857533336943436,-0.006698743286964094,0.0072798139386641945,0.0028500051503321843
33.200000000000003,0.97447310679237087,0.97419360345544037,-0.0064038984824432771,0.0070108831927558485,0.0028535184192546585
33.299999999999997,0.9807187407266833,0.98042876586919869,-0.0068405619137000091,0.0074203823275426116,0.002875549789473162
33.399999999999999,1.0089495492223051,1.0086663726019895,-0.006806508200897181,0.0074121561675684865,0.0029345366181969296
33.5,1.0265529735943575,1.0262666484457967,-0.0067069334204230202,0.0073412287596735593,0.002985076849239677
33.600000000000001,1.0173392104584564,1.0170654995613875,-0.0065806329412934766,0.0072151821043128263,0.0029587367051422974
33.700000000000003,0.99438283711575604,0.99409383026678755,-0.0068306475416181683,0.0074120429043349964,0.00287760910790267
33.799999999999997,0.98082647867304384,0.98052700209015931,-0.00697203510869832,0.0075310901738594371,0.0028474630199310734
33.899999999999999,0.9863093844983859,0.98600319989883201,-0.0065655458533428347,0.0071548768136250294,0.0028435663990484918
34,0.97613685645647574,0.97583234586374712,-0.0067901279339793513,0.0073846046324066899,0.0029028517387479839
34.100000000000001,0.97159472599654195,0.97128724160728086,-0.0067741787267172294,0.0073562089038629683,0.0028678061328758402
34.200000000000003,0.98702910676963596,0.98671921897909132,-0.0069328086800266968,0.0074956148447310094,0.00284963255643466
34.299999999999997,1.0242202725679683,1.0238949638029926,-0.0069517753048789427,0.0075501299635399284,0.00294572275966592
34.399999999999999,1.0350012280351086,1.034692597194335,-0.0070435910115498965,0.0076479198372563081,0.0029796817781613922
34.5,1.025096536040816,1.0247965348013011,-0.0071918755331218153,0.0077879580505450874,0.0029881795316091028
34.600000000000001,0.98405976804223116,0.98373815183012325,-0.0070996287667950894,0.0076690742691176705,0.002899995089467082
34.700000000000003,0.9780640535752777,0.97776223239918247,-0.0072319640811048611,0.007779146216281967,0.0028659747702826127
34.799999999999997,0.98649471867065619,0.98615683074201577,-0.0069332397396824254,0.0075044269417427912,0.002871691215301161
34.899999999999999,0.97967267161321137,0.97934639470630902,-0.0066362396368829226,0.0072166619456850113,0.0028355833826848786
35,0.97710607942247274,0.97678982604307252,-0.0067983180674382566,0.0073827401182650744,0.002878840583946711
35.100000000000001,0.98416541760565102,0.98387356594338726,-0.0065698564499001412,0.0071804007061417761,0.0028974368894701206
35.200000000000003,1.0054329861613176,1.0051199642353157,-0.006419847689705353,0.0070419688572842696,0.00289393867038383
35.299999999999997,1.023489340244262,1.0231821362237477,-0.0069013413251582719,0.0075149700036925889,0.0029742666440751241
35.399999999999999,1.0195311821699407,1.0192333234061333,-0.006914704174485975,0.0075246822751921915,0.0029677785500157191
35.5,0.99448425910722293,0.99417639676741143,-0.0068638391351095399,0.0074538690124226342,0.0029065229367213085
35.600000000000001,0.98080265918528442,0.98048702246091546,-0.0065819261202606592,0.007173767483517922,0.0028532767925677563
35.700000000000003,0.98729680483558691,0.98696637790856256,-0.006641843412407456,0.0072401300008923886,0.0028819088318124426
35.799999999999997,0.97787261492985356,0.97754878678203705,-0.0066077896996046132,0.0072023817473140647,0.0028655572093118351
35.899999999999999,0.97550868193309814,0.97517652248418674,-0.0066797766621119027,0.0072801435070172131,0.0028950083293605854
36,0.98652988826971488,0.98621329104970534,-0.0067431424315045098,0.007322371854441307,0.0028543229885830026
36.100000000000001,1.0206849685354389,1.0203913120852703,-0.0067008985852427486,0.0073215330454060416,0.0029500515733220352
36.200000000000003,1.0346096618526244,1.0343081541247798,-0.0064125196755579197,0.0070663269752043786,0.002968597030767487
36.299999999999997,1.0257387066526051,1.0254325638247219,-0.0066840872586692232,0.0073100206315572808,0.0029596248330295829
36.399999999999999,0.99583120985753926,0.99550981550933926,-0.0065616663164412481,0.0071664050899897542,0.002881301279892225
36.5,0.98560956408357725,0.98527289691602804,-0.006468557430803077,0.0070829875797876274,0.0028855636918674985
36.600000000000001,0.98919696135731128,0.98888235332720242,-0.0064224340476397457,0.0070327788273746705,0.0028657143853645416
36.700000000000003,0.98101115872292954,0.9806922777166156,-0.0063603614572142857,0.0069749035375190243,0.0028627052749584845
36.799999999999997,0.97968665316939585,0.97938334221488355,-0.0061737126262822271,0.0067841074937720928,0.0028123632224759027
36.899999999999999,0.99056759866443844,0.9902526488936102,-0.0061172438113813038,0.0067434068156004496,0.0028377567959219298
37,1.0172557585811306,1.0169578141726876,-0.0060974150672176214,0.0067645331788971337,0.002929238574521625
37.100000000000001,1.029587906647762,1.0292765580858165,-0.0064711437887374802,0.0070912592759036566,0.0029000441692447099
37.200000000000003,1.0179351051726762,1.0176213303253783,-0.0064189855703939043,0.0070655257764083955,0.002952673152274733
37.299999999999997,0.98936427192005727,0.98902782248859078,-0.006103880962053625,0.0067522088840730405,0.0028870334281459581
37.399999999999999,0.98419226589002906,0.98386774084351392,-0.0060254281047103205,0.006669827107297876,0.0028602114950140034
37.5,0.99008938966642723,0.98975922060784483,-0.0058409345720569382,0.0064832243065243676,0.0028134819590066424
37.600000000000001,0.98072485190664449,0.98041872383540329,-0.0057879142344018312,0.0064543981600272667,0.0028564496185594481
37.700000000000003,0.97731519704556047,0.97700183782365857,-0.0054930694298810021,0.0061593686203286376,0.0027863973226360823
37.799999999999997,0.98066182213168041,0.98035153996895086,-0.0057159272718945841,0.0063806493130936053,0.002835641211276821
37.899999999999999,1.0092284533354698,1.0089153939420923,-0.0058857647762530991,0.0065696478576664019,0.0029185691652514672
38,1.0320675582821166,1.0317615748400488,-0.0058603322565649136,0.0065627617372811869,0.0029540391776321289
38.100000000000001,1.0279635895519836,1.0276468449747111,-0.0062163875321997542,0.0068731500225182665,0.0029320159074521369
38.200000000000003,1.0042770759909916,1.003982450748975,-0.0061112089762010583,0.0067607965693045266,0.0028916249930993217
38.299999999999997,0.98028876998697412,0.97999729079273035,-0.005854297421384643,0.0065115669545317782,0.0028509131704275298
38.399999999999999,0.98522563527404583,0.98492746468504433,-0.005803001322352507,0.0064609169653100989,0.0028405322890975018
38.5,0.97780242603411927,0.97749645519258377,-0.0059271465032034046,0.0065641305185011193,0.002820770071005306
38.600000000000001,0.97246473884392715,0.97215090527499293,-0.0055529867220277893,0.0062081575068978507,0.0027758887037184887
38.700000000000003,0.98319086636252329,0.98288473725817993,-0.0056348880566169475,0.0062949745994038079,0.0028061970345172453
38.799999999999997,1.0254493571084748,1.0251471134534509,-0.0057025644225668993,0.0064229774833364228,0.002955570800694893
38.899999999999999,1.0426214989495322,1.0423216517070155,-0.005603420701748487,0.0063439756737760748,0.0029745089995959592
39,1.0342061216479084,1.0339078076925645,-0.0059099041169741288,0.0066030314858495157,0.0029450056250014353
39.100000000000001,0.99348147636576878,0.99317331385337659,-0.0058310201999751034,0.006480493014480033,0.0028277187162455593
39.200000000000003,0.98328648807976993,0.98297249380857454,-0.0055568662589293646,0.0062557304356999259,0.0028732213044792756
39.299999999999997,0.98246725315356886,0.98217784650472195,-0.0055335890375198581,0.0062255801294917494,0.0028525848475656917
39.399999999999999,0.97247569125543509,0.97217052768182999,-0.0061120710955125442,0.0067364000395010934,0.002832255711546554
39.5,0.97421786469522376,0.97387452428359844,-0.0060120652553826296,0.0066563531003280205,0.0028569403146136564
39.600000000000001,1.0080498754223779,1.0077179081293637,-0.0057047197208455738,0.0063863991984062828,0.0028709349745332444
39.700000000000003,1.0440048014533145,1.0436825274757795,-0.0060051683008909805,0.0067029097257550029,0.0029777428481310791
39.799999999999997,1.0457067651578416,1.0453869997214433,-0.0059504237246129485,0.0066421879092273244,0.0029514602689257822
39.899999999999999,1.0300879586126335,1.0297779708338823,-0.005714634092927438,0.0064188820108702872,0.0029231837871443495
40,0.99187119185335659,0.99154730003963454,-0.0061387967941679139,0.0067630022609924496,0.0028378466311800312
40.100000000000001,0.98364171909602427,0.98332532284294316,-0.0060051683008909311,0.0066351206924829933,0.0028218398752922996
40.200000000000003,0.98615107565379401,0.98583392240489998,-0.0063495849658209919,0.0069601639986229371,0.0028507286173090323
40.299999999999997,0.97639210289913736,0.97608455145420037,-0.0064396764338690441,0.0070543354548923938,0.0028799680792018401
40.399999999999999,0.97536779916610861,0.97503309404618732,-0.0064638157745900244,0.0070598245583194013,0.0028390506206137089
40.5,0.99294705700646535,0.99262285985213905,-0.0061931103107901887,0.0068312512100331072,0.0028829460232477943
40.600000000000001,1.0250447400001899,1.0247259725801807,-0.0061400899731351233,0.006796736869146211,0.0029146058378820196
40.700000000000003,1.0311798055345798,1.0308593680714975,-0.0059724077670553124,0.0066601201118864865,0.0029474642268856183
40.799999999999997,1.0183328711575164,1.0180368242749946,-0.0061982830266589933,0.0068526145291501021,0.0029222616937138535
40.899999999999999,0.98901367054462086,0.98870429764766354,-0.0063413948323620822,0.0069619230432437437,0.0028731662047534602
41,0.98483997708031723,0.98452203153059292,-0.0066362396368829426,0.0072467614699807037,0.0029113356530392877
41.100000000000001,0.98208063218493413,0.98177169079602356,-0.0068715982089127443,0.0074623465802047652,0.0029099406417239081
41.200000000000003,0.97403150796254823,0.97372334022879292,-0.0068427172119786741,0.0074165029639957393,0.0028603736419992357
41.299999999999997,0.97729688422878624,0.97700393591691403,-0.0062594934977729597,0.0068647007994013199,0.0028183076866512445
41.399999999999999,1.0078138026749786,1.0075349205134501,-0.0064401074935247623,0.0070608961168640814,0.0028950422181703499
41.5,1.0371458204870376,1.0368467909991932,-0.0062926850912643295,0.0069550727220421826,0.0029622881208740161
41.600000000000001,1.0370298598391647,1.0367388882606745,-0.0063478607271980582,0.0070040550500674462,0.0029599748871347036
41.700000000000003,1.0191634482653233,1.0188738633091634,-0.0066375328158501503,0.0072617133361049403,0.0029454437177229057
41.799999999999997,0.9835535785339603,0.98324049146166959,-0.0067715923687828496,0.0073513420296309664,0.0028614273409709699
41.899999999999999,0.984383157828568,0.98406472703628045,-0.0064961452487699266,0.0070956124172145106,0.0028544373319813114
42,0.98437141985478005,0.98404968651341818,-0.0068418550926672012,0.0074173572443974062,0.0028646478635172322
42.100000000000001,0.9743586425598354,0.97403506067883217,-0.006724606866308042,0.0073128020605271347,0.0028734537528988134
42.200000000000003,0.9703919360468255,0.97006832654792441,-0.0068668565526996623,0.0074372952717979141,0.0028565087159939636
42.299999999999997,0.98914483532196928,0.98884978508651944,-0.0065918404923425182,0.0071993181512444472,0.0028944465388650769
42.399999999999999,1.0226968668560987,1.022410831005808,-0.0067190030907835112,0.0073403421432720085,0.0029556082701081448
42.5,1.0316180767486995,1.0313345151576108,-0.006819439990569145,0.0074295016306121179,0.0029483440596867272
42.600000000000001,1.0166820063779418,1.0163869354588577,-0.0069759146455999317,0.0075568704737375512,0.0029056679462983771
42.700000000000003,0.98310929132847036,0.98279159219541745,-0.0067371075963242469,0.0073188657160985953,0.0028595762983051197
42.799999999999997,0.98070267805587841,0.9803841881301949,-0.0068203021098805858,0.0074089516482661166,0.0028941395364249665
42.899999999999999,0.97646348776711667,0.97616887064000479,-0.0067547810422092973,0.007328045929154656,0.0028413359906222764
43,0.96866249710028796,0.96833891884647538,-0.0066655516934727302,0.0072542087444858478,0.0028625102847351916
43.100000000000001,0.97335017436362858,0.97303016810991838,-0.0069224632482891187,0.007495401745230384,0.002874117238124281
43.200000000000003,1.0064436708781692,1.0061350712404351,-0.0066043412223587778,0.007229309432936779,0.0029403387382746071
43.299999999999997,1.0367349076945058,1.0364497000039556,-0.006252165483625503,0.0069352685034240079,0.0030013956720072363
43.399999999999999,1.0369145117853833,1.0366336963380731,-0.0062112148163309686,0.0068753588725517416,0.0029481129781208353
43.5,1.0207119899350625,1.0204114484707472,-0.0060142205536613067,0.0066912709750850969,0.0029329606874168869
43.600000000000001,0.97882227213933293,0.97851818098781362,-0.0059124904749085173,0.0065424738918528477,0.0028011463741994557
43.700000000000003,0.98192857412232137,0.98162638110290656,-0.005601696463125542,0.0062859628182327654,0.0028520738572500363
43.799999999999997,0.97367632337969556,0.97335788298981496,-0.0058922306710891166,0.0065434789151532172,0.0028458274775062602
43.899999999999999,0.96751717672125948,0.96719217252478262,-0.0060698272492507623,0.006684901781170342,0.0028009121707300889
44,0.97564661010353004,0.97532781736483476,-0.005873264046236849,0.006517974522455167,0.0028264396895307294
44.100000000000001,1.0080177905549992,1.0076901188503513,-0.0057792930412872553,0.0064451055812824549,0.0028529209412119761
44.200000000000003,1.0305238393522007,1.030210612482543,-0.0058909374921219003,0.0065830783402489714,0.0029383287593061913
44.299999999999997,1.0258360705691816,1.0255230964448649,-0.0058348997368767369,0.006524214784785127,0.0029187880393416769
44.399999999999999,0.99867853617265834,0.99836083031923195,-0.0056797182608131127,0.0063655609148384413,0.0028742244585807054
44.5,0.97459238606110055,0.97425381122041366,-0.0055978169262239684,0.0062622429628832786,0.002807157385445163
44.600000000000001,0.98052181519709691,0.98017712590576112,-0.0059430957104655039,0.0065781434000753572,0.0028198553097985011
44.700000000000003,0.97346657298347183,0.9731425508249909,-0.0058814541796957769,0.006518898259112592,0.0028114998212340168
44.799999999999997,0.96739913753947193,0.96706054209634529,-0.0056585963376822347,0.0063109209260686881,0.0027942817363786404
44.899999999999999,0.9764679301064636,0.97615441830495087,-0.0058482625862043862,0.0064870075634654604,0.002806972007565581
45,1.0074638329363055,1.0071500219435021,-0.0054473771063733517,0.0061342620969679212,0.0028205060069523393
45.100000000000001,1.0236643353363446,1.0233349388898565,-0.005480999759520511,0.0062321576646017299,0.0029662148931910658
45.200000000000003,1.0181351871604403,1.0178176558822387,-0.0059038692817939111,0.0065998351230231334,0.0029499408730650069
45.299999999999997,0.98731833278569892,0.986986015409127,-0.0060612060561361248,0.006691189257019739,0.0028343949651225852
45.399999999999999,0.9742980170645047,0.97398089561780588,-0.0057146340929273825,0.0063653018262545252,0.002803573527351813
45.5,0.97673951859013963,0.97640810152057533,-0.0057508431040089493,0.0064224790639755159,0.0028593777155660207
45.600000000000001,0.96527189909922928,0.96494129117720318,-0.0059219737873346476,0.006556003513743614,0.0028127226195163182
45.700000000000003,0.96673471943255274,0.96642612180921339,-0.0058482625862043896,0.0064804340368557348,0.0027917467701848212
45.799999999999997,0.99034866431322022,0.99002722766784113,-0.0060357735364479576,0.0066782770868105143,0.0028581152294704908
45.899999999999999,1.0258512633657806,1.0255268921861538,-0.0061275892431188819,0.0067971527531312907,0.0029417572328474919
46,1.0283322178363865,1.0280238546982545,-0.0062021625635605556,0.0068558942811777377,0.0029217231097162029
46.100000000000001,1.0113936499891842,1.0110840863365347,-0.0061819027597411558,0.0068281561807617824,0.0028996198195586583
46.200000000000003,0.9853877838416244,0.98505188020507939,-0.0064064848403776542,0.0070181554878135264,0.0028655642448103384
46.299999999999997,0.97415758055666712,0.97382123371674856,-0.006268114690887572,0.0068725402375237636,0.0028182525682167339
46.399999999999999,0.97685832759701907,0.97652615823973865,-0.0061112089762010149,0.0067353068683648192,0.002831516106300377
46.5,0.96719142553529269,0.9668621337566663,-0.0063013062843789904,0.0069066182039402456,0.0028275279177123005
46.600000000000001,0.96204469949558258,0.96171257710017066,-0.0058465383475814802,0.0064664019364485386,0.0027626696063704397
46.700000000000003,0.9741380068719192,0.97379872032988324,-0.0058978344466136343,0.0065463729175254245,0.0028408708551512524
46.799999999999997,1.0094395928475306,1.0091238517078724,-0.0063388084744277103,0.0069812434386054721,0.0029252806828734966
46.899999999999999,1.0150464361640801,1.0147378495729655,-0.0062331988587732944,0.0068895920342525252,0.0029349123301081197
47,1.0015804784949325,1.0012389348561452,-0.0060254281047103751,0.0066832784124623828,0.0028914402109417952
47.100000000000001,0.97374554326481,0.97341252457314298,-0.0062047489214949536,0.0068170436947992191,0.0028236812068656116
47.200000000000003,0.96375634214387274,0.96340384954250013,-0.0059465441877113237,0.0065633982813854902,0.0027779145457858473
47.299999999999997,0.97430764307895679,0.97396660472743013,-0.0064168302721152263,0.0070129588804768274,0.0028294666490562702
47.399999999999999,0.96760093210503306,0.96724149504303869,-0.0067711613091271123,0.0073462841272597902,0.0028494324003571297
47.5,0.96016798998507324,0.95980975869021157,-0.0063000131054117637,0.0068855923363799858,0.0027787077382215091
47.600000000000001,0.96304596378588969,0.96268193454075024,-0.0063306183409687564,0.0069401409758346102,0.0028440865291768751
47.700000000000003,0.99274356881084158,0.99239794480295895,-0.0067263311049309349,0.0073062787625384337,0.0028527494146443635
47.799999999999997,1.0147939511899955,1.0144387449077923,-0.0068004733657169233,0.0074101305861366297,0.0029433989375834508
47.899999999999999,1.0090893944839738,1.008739064082061,-0.006605203341670203,0.0072193722384056675,0.0029138675899647308
48,0.98228462816091888,0.98193857080085767,-0.006538389095031712,0.0071418065911096271,0.0028731288566272418
48.100000000000001,0.96125327975472119,0.96089996185598059,-0.0068690118509783333,0.0074301476213563663,0.0028326259665302487
48.200000000000003,0.97082317161243603,0.97047186437374999,-0.0067974559481267741,0.0073829798101780145,0.0028814898075072183
48.299999999999997,0.96281959783558757,0.96247777249469879,-0.006721158389062171,0.0072918841211992306,0.002828003526541883
48.399999999999999,0.95634901811958861,0.95601088555980063,-0.0068957375496337204,0.0074463063383075293,0.002810032336199423
48.5,0.97021231151704701,0.96986599838620069,-0.006869442910634036,0.0074230597556598716,0.002812929119908819
48.600000000000001,1.0001047465427142,0.99976323626949359,-0.006790127933979366,0.0073850168773377592,0.0029039002942170015
48.700000000000003,1.0053132560072062,1.004986102701112,-0.0071043704230081472,0.007681886703277273,0.0029222087903963668
48.799999999999997,0.98193746227908663,0.9816153153132624,-0.007177650564482615,0.0077440887483803617,0.0029072741385991773
48.899999999999999,0.95565284576215048,0.95530527486932815,-0.0067181409714720253,0.0072910634693017099,0.0028330528411608757
49,0.96571572371950531,0.96536465146282902,-0.0066026169837358388,0.0071909549280420038,0.0028487333576892103
49.100000000000001,0.96093131726276815,0.96058365431725656,-0.0066573615600137885,0.0072317310333569152,0.0028244416789985857
49.200000000000003,0.95222952224801038,0.95188737052025585,-0.0062745805857235609,0.0068533061931097062,0.0027563461774191668
49.299999999999997,0.95723206939793382,0.95687186992063078,-0.0061219854675944076,0.0067489587808345309,0.002840728526270344
49.399999999999999,0.98038411438205875,0.9800414296019252,-0.0060521538033657526,0.0066898712399584117,0.0028505809140640923
49.5,0.99943277329402957,0.99908601928294227,-0.0064539014025082045,0.0070767016800433197,0.0029029060189795452
49.600000000000001,0.99931176418381706,0.99897786825688895,-0.00652718154398268,0.007134793791967655,0.0028811774582257216
